query,n,cout_opt,cout_when_cmax,cmax_opt,cmax_when_cout,bounded_cout_opt
../../queries/ceb-imdb-full/4a_4a41.csv,6,13270,13270,5797,5797,13270
../../queries/ceb-imdb-full/1a_1a2736.csv,9,28123,33356,15134,15134,28123
../../queries/ceb-imdb-full/10a_802f5321106a05c083003eeaf7f3f4da7d728ce4.csv,7,91232,121246,65870,65870,91232
../../queries/ceb-imdb-full/5a_5a76.csv,10,2158,2217,924,924,2158
../../queries/ceb-imdb-full/5a_5a198.csv,10,1319,1490,422,422,1319
../../queries/ceb-imdb-full/10a_115d52f9f308c9c36b9352b936fc4d45572d8738.csv,7,340815,417406,247483,247665,344243
../../queries/ceb-imdb-full/3a_3a707.csv,10,2124763,3416785,1409676,1409676,2124763
../../queries/ceb-imdb-full/7a_7a18.csv,16,88840,142230,30268,30268,88840
../../queries/ceb-imdb-full/9b_3da86760feb7935786706d1f234f2b2d27c1d7be.csv,9,469852,595881,381075,401188,471913
../../queries/ceb-imdb-full/2b_2b125.csv,11,1068,1343,388,388,1068
../../queries/ceb-imdb-full/2c_2c112.csv,9,582,636,440,440,582
../../queries/ceb-imdb-full/1a_1a502.csv,9,15047,15740,11843,11843,15047
../../queries/ceb-imdb-full/11b_402032bd55f20803a52faf9f4ed80e0c0e01805b.csv,12,27546,27546,9805,9805,27546
../../queries/ceb-imdb-full/9a_5d72012f207a6a064f7db28a83cf3067721866db.csv,9,21517,21517,19294,19294,21517
../../queries/ceb-imdb-full/11a_62d770735efa8264c7f2ac3a5b8ea289da0e74b6.csv,10,77543,86959,32377,32377,77543
../../queries/ceb-imdb-full/1a_1a2905.csv,9,82722,115936,34449,34449,82722
../../queries/ceb-imdb-full/5a_5a173.csv,10,186859,246024,55073,63231,217042
../../queries/ceb-imdb-full/3a_3a1339.csv,10,198846,221357,115740,115740,198846
../../queries/ceb-imdb-full/3a_3a934.csv,10,35872,36254,23313,23313,35872
../../queries/ceb-imdb-full/2a_2a197.csv,11,24623,26502,11843,11843,24623
../../queries/ceb-imdb-full/11a_3431ace2b83a1f5693ea018aa9689fa308f0a135.csv,10,39919,50919,12522,12744,49294
../../queries/ceb-imdb-full/10a_2229934bd31f52ee7b0a6f50d83eb0c8b4e96220.csv,7,109842,217245,87840,87840,109842
../../queries/ceb-imdb-full/2a_2a829.csv,11,561431,571638,319326,320180,571638
../../queries/ceb-imdb-full/9b_c4db8d43dc68a74aab7ac60fc5379eb903fd1b3a.csv,9,5928,7742,2913,2913,5928
../../queries/ceb-imdb-full/5a_5a615.csv,10,5912,5913,2117,2117,5912
../../queries/ceb-imdb-full/2a_2a33.csv,11,80026,106492,31792,31792,80026
../../queries/ceb-imdb-full/2a_2a27.csv,11,445153,464672,270911,278553,464672
../../queries/ceb-imdb-full/9a_6ac912a20a73acfe7bba2185c27654cd58f67b81.csv,9,77005,77005,36084,36084,77005
../../queries/ceb-imdb-full/3a_3a10.csv,10,876740,2714857,773674,773674,876740
../../queries/ceb-imdb-full/11a_c2dcad95461a37bfbcd7b3a9369affe01cc30659.csv,10,369731,448399,139003,139003,369731
../../queries/ceb-imdb-full/5a_5a601.csv,10,2846,3137,1239,1239,2846
../../queries/ceb-imdb-full/9a_7819f0cdfb6409f5c7a5e3af892444f8227a1543.csv,9,7469,12603,5803,5803,7469
../../queries/ceb-imdb-full/5a_5a89.csv,10,493177,496753,176694,176694,493177
../../queries/ceb-imdb-full/5a_5a167.csv,10,60302,75454,29110,29110,60302
../../queries/ceb-imdb-full/1a_1a2911.csv,9,15004,18780,9400,9400,15004
../../queries/ceb-imdb-full/2a_2a183.csv,11,9981,9981,9045,9045,9981
../../queries/ceb-imdb-full/3a_3a920.csv,10,99409,99409,40334,40334,99409
../../queries/ceb-imdb-full/9a_6cc0922069065c58b369589bf1e9a7f723c3b473.csv,9,219988,223642,175834,175834,219988
../../queries/ceb-imdb-full/9b_d5512713d5bb39cede1d34de6e03996074371685.csv,9,65983,116360,43609,44694,71510
../../queries/ceb-imdb-full/4a_4a4.csv,6,109441,136117,49867,53877,136117
../../queries/ceb-imdb-full/6a_6a519.csv,14,252881,352818,78909,78909,252881
../../queries/ceb-imdb-full/9a_583c63a0421d6b5947b048ed0a67a435efc7ecec.csv,9,226372,226372,144284,144284,226372
../../queries/ceb-imdb-full/1a_1a2939.csv,9,3562730,12193645,2793335,2793335,3562730
../../queries/ceb-imdb-full/9a_6505fc2e90e748c5c3d5cf4dc3bd39d9138157a4.csv,9,256500,822929,218346,218346,256500
../../queries/ceb-imdb-full/4a_4a96.csv,6,19017,21727,6493,6696,21727
../../queries/ceb-imdb-full/3a_3a1305.csv,10,425,427,186,186,425
../../queries/ceb-imdb-full/3a_3a908.csv,10,158091,172035,100387,103675,170166
../../queries/ceb-imdb-full/10a_c094b9751435b44f4f36c1c362e2a7b42b3a4563.csv,7,34589,42290,33824,33824,34589
../../queries/ceb-imdb-full/6a_6a531.csv,14,71032,112665,26008,26008,71032
../../queries/ceb-imdb-full/9b_88c8b9c43d296761a29dd094d16c87d08a2bef6d.csv,9,64293,102988,41340,41340,64293
../../queries/ceb-imdb-full/6a_6a257.csv,14,64672,139838,33271,33271,64672
../../queries/ceb-imdb-full/9b_4c699cb0cc0669cdbbfa44889510732d649a32db.csv,9,397701,434906,324438,324438,397701
../../queries/ceb-imdb-full/3a_3a38.csv,10,1782987,1901464,892637,892637,1782987
../../queries/ceb-imdb-full/1a_1a2087.csv,9,324667,324667,276403,276403,324667
../../queries/ceb-imdb-full/1a_1a56.csv,9,730384,730384,616329,616329,730384
../../queries/ceb-imdb-full/5a_5a629.csv,10,584642,586405,280587,280587,584642
../../queries/ceb-imdb-full/2a_2a815.csv,11,253514,265460,211486,211504,260990
../../queries/ceb-imdb-full/1a_1a2093.csv,9,2087164,2144942,1014260,1014260,2087164
../../queries/ceb-imdb-full/1a_1a42.csv,9,16549,16549,11843,11843,16549
../../queries/ceb-imdb-full/2a_2a801.csv,11,90235,102312,39801,44842,92775
../../queries/ceb-imdb-full/11b_4becc22811f535f2a300fe45c6fbe45559ca5120.csv,12,766071,770193,557061,560376,770193
../../queries/ceb-imdb-full/10a_d562a3ee1cb01dde66b3b86d217893024b8c4d93.csv,7,78319,78319,69155,69155,78319
../../queries/ceb-imdb-full/9a_deca0dff89322198ac700ad9b6eaa0d7dd01b03e.csv,9,443203,1284748,316668,316668,443203
../../queries/ceb-imdb-full/9a_b52738c18ba52bc3d498ba6632e8f015ff22d31e.csv,9,145111,240675,75957,75957,145111
../../queries/ceb-imdb-full/10a_f62b50fe30cf38b1656df742f919c18a7b2bd922.csv,7,227646,333085,197001,197001,227646
../../queries/ceb-imdb-full/6a_6a525.csv,14,58824,83978,23308,24125,61671
../../queries/ceb-imdb-full/4a_4a82.csv,6,89437,89437,36965,36965,89437
../../queries/ceb-imdb-full/3a_3a1311.csv,10,9785,10350,6442,6442,9785
../../queries/ceb-imdb-full/3b_201187be58002dc6dc38817a4c3f2d05481b5f06.csv,10,32890,46786,32510,32732,34962
../../queries/ceb-imdb-full/9a_7e7385c943c6f39f19acb4cbd84e4c78011a99a2.csv,9,80060,80512,59733,60525,80512
../../queries/ceb-imdb-full/2b_2b469.csv,11,77373,105648,45753,45753,77373
../../queries/ceb-imdb-full/9a_1f3d6845afda256e0a4d087cc236c6941ab52dda.csv,9,4724,5020,2015,2015,4724
../../queries/ceb-imdb-full/1a_1a1773.csv,9,352,352,334,334,352
../../queries/ceb-imdb-full/1a_1a728.csv,9,43533,43533,36904,36904,43533
../../queries/ceb-imdb-full/1a_1a1015.csv,9,1095750,1127763,962617,962617,1095750
../../queries/ceb-imdb-full/11b_d24f258d066b4017b82089e7d88bdf7cbbb2262b.csv,12,860330,988993,230639,230639,860330
../../queries/ceb-imdb-full/2a_2a356.csv,11,1733704,1768006,765511,795496,1768006
../../queries/ceb-imdb-full/3a_3a539.csv,10,12480,19878,5747,5747,12480
../../queries/ceb-imdb-full/11a_cdbce7c469cc4e51f5c559a386ea20de29a57951.csv,10,27989539,67468788,14645311,14645311,27989539
../../queries/ceb-imdb-full/1a_1a2508.csv,9,138397,138918,97312,97312,138397
../../queries/ceb-imdb-full/2a_2a342.csv,11,137335,215594,59972,61033,140155
../../queries/ceb-imdb-full/1a_1a1001.csv,9,110495,127059,92630,103087,127059
../../queries/ceb-imdb-full/9a_ebfd0e2de0ab689aab05e23d94ef1522259dc8a8.csv,9,181756,181756,173669,173669,181756
../../queries/ceb-imdb-full/9a_ed9dde1bd0ebb76c2a58d9fb46e3eed928188388.csv,9,594064,594064,251034,251034,594064
../../queries/ceb-imdb-full/1a_1a1767.csv,9,146850,189247,72193,74802,156542
../../queries/ceb-imdb-full/3b_63031a017fa95dd2466f4f9000ddbca27a1433c8.csv,10,17250,23368,12695,12695,17250
../../queries/ceb-imdb-full/2a_2a424.csv,11,11969067,22875919,5756141,5756141,11969067
../../queries/ceb-imdb-full/1a_1a1997.csv,9,19107,20412,17155,17155,19107
../../queries/ceb-imdb-full/2b_2b455.csv,11,129700,163319,34211,63720,163319
../../queries/ceb-imdb-full/2c_2c62.csv,9,2654,2654,2424,2424,2654
../../queries/ceb-imdb-full/9a_b1fb005b40a5bb29fb3224a3e17c3316356f2cb4.csv,9,546858,622116,403245,403245,546858
../../queries/ceb-imdb-full/4a_4a293.csv,6,78187,78187,50208,50208,78187
../../queries/ceb-imdb-full/1a_1a2246.csv,9,33633,46686,12663,13088,35332
../../queries/ceb-imdb-full/10a_51e819f252496c479f804427d80db27b99d4794c.csv,7,167112,202369,145662,145662,167112
../../queries/ceb-imdb-full/11a_4a30acd060c24215e1a4c246126aefe20cdf1aab.csv,10,95132,121957,67348,67348,95132
../../queries/ceb-imdb-full/3a_3a277.csv,10,366779,381212,142060,142060,366779
../../queries/ceb-imdb-full/3a_3a511.csv,10,41608,54557,23313,24640,47939
../../queries/ceb-imdb-full/9a_f833f8043f6813e939e5d0bac94ea221066d0331.csv,9,2219236,2219236,965096,965096,2219236
../../queries/ceb-imdb-full/1a_1a2520.csv,9,63980,65788,48623,48623,63980
../../queries/ceb-imdb-full/1a_1a714.csv,9,1305361,1335186,1174792,1174792,1305361
../../queries/ceb-imdb-full/1a_1a1029.csv,9,169422,195571,98505,98505,169422
../../queries/ceb-imdb-full/2b_2b333.csv,11,105727,107853,45098,48083,105959
../../queries/ceb-imdb-full/3b_35ddcef68de376b559f3f56fa24f3f06a4ddf41c.csv,10,23850,28683,7534,7534,23850
../../queries/ceb-imdb-full/9a_26beee40c379d5ef89903b9676ec20637e2e883a.csv,9,719312,719312,644459,644459,719312
../../queries/ceb-imdb-full/9a_a06622c241bd49eb71333c720d5c29560ec1c2e6.csv,9,69689,97459,39399,52338,97459
../../queries/ceb-imdb-full/1a_1a700.csv,9,356460,367913,316118,316118,356460
../../queries/ceb-imdb-full/2b_2b327.csv,11,1545661,2388798,898389,898389,1545661
../../queries/ceb-imdb-full/3a_3a505.csv,10,449,552,164,171,467
../../queries/ceb-imdb-full/1a_1a2534.csv,9,375430,418528,204620,204620,375430
../../queries/ceb-imdb-full/2a_2a418.csv,11,146902,177174,44543,44543,146902
../../queries/ceb-imdb-full/1a_1a2252.csv,9,40425,43893,21480,21691,43210
../../queries/ceb-imdb-full/4a_4a287.csv,6,105512,105512,75963,75963,105512
../../queries/ceb-imdb-full/3a_3a263.csv,10,36646,45321,23313,23313,36646
../../queries/ceb-imdb-full/1a_1a1983.csv,9,1115503,1376914,789545,827541,1233002
../../queries/ceb-imdb-full/2b_2b441.csv,11,16094,31246,12276,12276,16094
../../queries/ceb-imdb-full/9a_31d259c2bf8e85f4116c7d931c168bd2c568f0aa.csv,9,1097988,1105179,928086,935564,1105179
../../queries/ceb-imdb-full/2c_2c76.csv,9,248,248,215,215,248
../../queries/ceb-imdb-full/9a_58fcc34e16e4cadf52b7a0dd89a2bab452318111.csv,9,204009,575300,174058,174058,204009
../../queries/ceb-imdb-full/9a_6ca87de2e5d6f5663e71b267a09d22ed565a4534.csv,9,2760086,2760086,1740319,1740319,2760086
../../queries/ceb-imdb-full/10a_79241eabb949a9fb09a5dafdb17538669474c7e3.csv,7,141076,146387,43447,43447,141076
../../queries/ceb-imdb-full/9a_bbaf8c76bf900b96f11df7b883b0eac32a6cc7a2.csv,9,7967161,7967161,1945036,1945036,7967161
../../queries/ceb-imdb-full/1a_1a1968.csv,9,412846,413230,275839,276165,412883
../../queries/ceb-imdb-full/8a_8a21.csv,12,1822313,2187098,621797,621797,1822313
../../queries/ceb-imdb-full/5a_5a417.csv,10,99522,108762,29110,29110,99522
../../queries/ceb-imdb-full/3a_3a288.csv,10,960627,1271388,552032,552032,960627
../../queries/ceb-imdb-full/8a_8a225.csv,12,399284,552576,221718,225617,421655
../../queries/ceb-imdb-full/9a_8239f0b354b9bb4300f9d1f1dbd8266d278ba72e.csv,9,24209,24209,8889,8889,24209
../../queries/ceb-imdb-full/9a_d2891e6a9f832b9235637478161e719a3fc7edb5.csv,9,14637652,14637652,8224681,8224681,14637652
../../queries/ceb-imdb-full/2a_2a395.csv,11,76880,77016,30527,30527,76880
../../queries/ceb-imdb-full/9a_25b0107b9cf9c466900e1576ae8ce0bf85605398.csv,9,14867,51760,12817,12817,14867
../../queries/ceb-imdb-full/5a_5a371.csv,10,266842,275999,120922,120922,266842
../../queries/ceb-imdb-full/1a_1a933.csv,9,137430,155827,59950,60363,140640
../../queries/ceb-imdb-full/10a_f55d37e667a4c3bd71cd84a11646e9640d198d75.csv,7,300665,434079,283903,285241,302743
../../queries/ceb-imdb-full/1a_1a927.csv,9,1811205,1973532,1703543,1703543,1811205
../../queries/ceb-imdb-full/7a_7a160.csv,16,37460,52447,16816,16816,37460
../../queries/ceb-imdb-full/11a_1d77c8e85f0c907433b041eff92fb0c9fe6be345.csv,10,7820606,10769751,3430587,3430587,7820606
../../queries/ceb-imdb-full/11a_613bedbca10f2350f53591c458b6e11c3c41f089.csv,10,471506,507693,147680,147680,471506
../../queries/ceb-imdb-full/2a_2a381.csv,11,7330,12910,4798,4798,7330
../../queries/ceb-imdb-full/5a_5a365.csv,10,398877,403409,124696,124696,398877
../../queries/ceb-imdb-full/5a_5a403.csv,10,30208,30242,11134,11134,30208
../../queries/ceb-imdb-full/8a_8a231.csv,12,776428,1365542,256997,256997,776428
../../queries/ceb-imdb-full/4a_4a278.csv,6,4891,5095,2574,2574,4891
../../queries/ceb-imdb-full/9a_668f47e8a700e658c9bd64b7b74e8800a0270a24.csv,9,331479,634060,309152,309152,331479
../../queries/ceb-imdb-full/11b_1c5f97812dda6ec50a10ed2a5e3bbd5b59408075.csv,12,53684,75740,39603,39664,55575
../../queries/ceb-imdb-full/2c_2c89.csv,9,3218,5591,1284,1368,4906
../../queries/ceb-imdb-full/9a_e0a4d13b79b913c26bed4e5756e6eb968a31310d.csv,9,596624,1699003,530647,530647,596624
../../queries/ceb-imdb-full/9a_4a18febc3f14debfb3d9a15125bb6c375872778f.csv,9,5672,5783,2082,2082,5672
../../queries/ceb-imdb-full/8a_8a35.csv,12,791163,1254903,544477,544477,791163
../../queries/ceb-imdb-full/8a_8a219.csv,12,3778391,3866006,1713657,1713657,3778391
../../queries/ceb-imdb-full/1a_1a2285.csv,9,1839647,1972198,1514557,1551530,1971763
../../queries/ceb-imdb-full/4a_4a250.csv,6,3172410,3172410,2568186,2568186,3172410
../../queries/ceb-imdb-full/1a_1a1954.csv,9,9364,9364,4506,4506,9364
../../queries/ceb-imdb-full/2b_2b496.csv,11,2919,3083,977,977,2919
../../queries/ceb-imdb-full/3a_3a7.csv,10,18000,25612,7552,7552,18000
../../queries/ceb-imdb-full/10a_feab1842e30c452abd391c3326d9e4ff34c6dc11.csv,7,22440,40976,20931,20931,22440
../../queries/ceb-imdb-full/7a_7a148.csv,16,190954,407239,115006,115006,190954
../../queries/ceb-imdb-full/9a_3d703324e1778ae8a7002191a3208a06d1bd0438.csv,9,1345829,3537605,1165213,1165213,1345829
../../queries/ceb-imdb-full/10a_2df3979b6c2abbf7b546dd58cad4bea207999f19.csv,7,61966,61966,46993,46993,61966
../../queries/ceb-imdb-full/3a_3a1107.csv,10,10993995,12576639,4039051,4039051,10993995
../../queries/ceb-imdb-full/9a_ae984219204965e630df27cbaf4747f041939db4.csv,9,122259,305901,85560,85560,122259
../../queries/ceb-imdb-full/11a_ae330d1e27b42804e56844f0872bb04f95ec8f90.csv,10,58054,76072,26342,26342,58054
../../queries/ceb-imdb-full/9a_0fd3b2e483978faeca80fa98cd3c933e2f29bedf.csv,9,141476,142014,107354,107354,141476
../../queries/ceb-imdb-full/9a_c59f14a2ebbf276fe73a7e0d3262e8be7624e0a2.csv,9,91041,91041,69580,69580,91041
../../queries/ceb-imdb-full/3a_3a1113.csv,10,14945,15373,4692,4692,14945
../../queries/ceb-imdb-full/9a_c820d7b49a78956125954435af93d1d88f2c1563.csv,9,274735,301476,68037,70747,301476
../../queries/ceb-imdb-full/9b_e40f73511708fddfc37dd4d6d434ebc35b8b558e.csv,9,37588,99353,30570,30570,37588
../../queries/ceb-imdb-full/5a_5a359.csv,10,2717,4432,1855,1855,2717
../../queries/ceb-imdb-full/10a_b0fa6a3f8fa1820a4f7be7aeb6b405909834053c.csv,7,357614,365296,286641,286641,357614
../../queries/ceb-imdb-full/1a_1a1798.csv,9,14898,15632,7949,8452,15623
../../queries/ceb-imdb-full/1a_1a1940.csv,9,15807,16200,5316,5386,15965
../../queries/ceb-imdb-full/2b_2b482.csv,11,1827048,2836877,656116,656116,1827048
../../queries/ceb-imdb-full/3b_7f7887ac46d7f09d5e9022010ce845ab16034733.csv,10,6672,8874,6617,6617,6672
../../queries/ceb-imdb-full/4a_4a244.csv,6,24011,24011,11127,11127,24011
../../queries/ceb-imdb-full/1a_1a2291.csv,9,3992601,4041471,1696500,1696500,3992601
../../queries/ceb-imdb-full/10a_54ceab6a1ca072a74a2142b838ad32d84c838c00.csv,7,24369,24369,18132,18132,24369
../../queries/ceb-imdb-full/9a_d112d929ffc2568cda16cc20bc7fbea7b5633128.csv,9,901001,1611417,640334,640334,901001
../../queries/ceb-imdb-full/10a_821ca41af5a914cc015817cfdb55ccab1eded4ee.csv,7,202218,245588,169721,169721,202218
../../queries/ceb-imdb-full/5a_5a358.csv,10,2857,3618,995,995,2857
../../queries/ceb-imdb-full/9a_b0fdde8a2d9ac5ae9e4826420b1ebc30a93051a1.csv,9,9431,15665,4321,4321,9431
../../queries/ceb-imdb-full/3a_3a1112.csv,10,97468,97532,42781,42781,97468
../../queries/ceb-imdb-full/4a_4a245.csv,6,746076,746076,361821,361821,746076
../../queries/ceb-imdb-full/1a_1a2290.csv,9,1817015,2001738,1381065,1399613,1920225
../../queries/ceb-imdb-full/2b_2b483.csv,11,1995,2046,1356,1356,1995
../../queries/ceb-imdb-full/1a_1a1941.csv,9,60558,63798,33701,33701,60558
../../queries/ceb-imdb-full/9a_c05cbe279052b6ba0170939719ca8d8efabf033a.csv,9,832149,832149,699244,699244,832149
../../queries/ceb-imdb-full/9a_e700b8071642eb968e5032debc97754613917b82.csv,9,4820,4820,2015,2015,4820
../../queries/ceb-imdb-full/1a_1a1799.csv,9,366805,368518,316118,316118,366805
../../queries/ceb-imdb-full/2b_2b497.csv,11,23413,44463,18319,18319,23413
../../queries/ceb-imdb-full/1a_1a1955.csv,9,69370,69489,54092,54092,69370
../../queries/ceb-imdb-full/9a_95c92f377b2842ef3c2e890bbd993666ab67c3bc.csv,9,581137,606442,395625,396847,606442
../../queries/ceb-imdb-full/1a_1a2284.csv,9,1252182,1335083,898389,898389,1252182
../../queries/ceb-imdb-full/4a_4a251.csv,6,110476,113434,48068,49737,113434
../../queries/ceb-imdb-full/9a_9f680365ee7d2b9c3c2b27f4501f34af70c1c303.csv,9,648451,792222,584599,584599,648451
../../queries/ceb-imdb-full/8a_8a218.csv,12,627403,1324037,448988,448988,627403
../../queries/ceb-imdb-full/9a_cf49f1acccfbc8a719600a29630f425f4ba7b48e.csv,9,5777909,6977581,2939706,2939706,5777909
../../queries/ceb-imdb-full/10a_13b4945d5f531bb1ee76467ef00f3e3a6265ae1e.csv,7,15537,19911,12212,12212,15537
../../queries/ceb-imdb-full/11a_853f69d2de3333bb852bbb084bf33064fa27401d.csv,10,36924,61569,35171,35171,36924
../../queries/ceb-imdb-full/3a_3a1106.csv,10,527582,891359,412063,412063,527582
../../queries/ceb-imdb-full/7a_7a149.csv,16,223716,419196,50206,50206,223716
../../queries/ceb-imdb-full/3a_3a6.csv,10,1052181,1331384,636208,636208,1052181
../../queries/ceb-imdb-full/9a_c37939062ac0e92f98a3c13723f8de532837c5c9.csv,9,97953,207060,92862,92862,97953
../../queries/ceb-imdb-full/5a_5a364.csv,10,158240,178142,60342,60342,158240
../../queries/ceb-imdb-full/2a_2a380.csv,11,26426300,55692542,10685019,10685019,26426300
../../queries/ceb-imdb-full/9a_a6b3c0cbe964852aae994503a17fd51b3386f21e.csv,9,268188,350767,124285,124285,268188
../../queries/ceb-imdb-full/7a_7a161.csv,16,309285,543250,159856,159856,309285
../../queries/ceb-imdb-full/9b_b8ed05d77dd3c880fa143bd7870ad3d96a90a8fd.csv,9,46889,67404,26880,26880,46889
../../queries/ceb-imdb-full/1a_1a926.csv,9,47661,58144,31380,31841,48430
../../queries/ceb-imdb-full/8a_8a34.csv,12,2668677,3883823,860497,860497,2668677
../../queries/ceb-imdb-full/2c_2c88.csv,9,2290,2457,1473,1473,2290
../../queries/ceb-imdb-full/4a_4a279.csv,6,589922,589922,394271,394271,589922
../../queries/ceb-imdb-full/10a_2302b7055d2383667015d731371a5ec811a60edf.csv,7,178763,245842,143588,143588,178763
../../queries/ceb-imdb-full/8a_8a230.csv,12,1314775,2476777,562483,562483,1314775
../../queries/ceb-imdb-full/5a_5a402.csv,10,296548,299661,136001,136001,296548
../../queries/ceb-imdb-full/8a_8a224.csv,12,16168,23282,10171,10171,16168
../../queries/ceb-imdb-full/3a_3a289.csv,10,34,47,19,19,34
../../queries/ceb-imdb-full/11a_c5bf0534b6c26a530211edb5ecbb1c8d385b3ad0.csv,10,316414,387912,114105,114105,316414
../../queries/ceb-imdb-full/5a_5a416.csv,10,153595,211784,55073,74450,176798
../../queries/ceb-imdb-full/10a_b789211c15aede09d07ed369287a4094d2265803.csv,7,189965,214999,78191,78191,189965
../../queries/ceb-imdb-full/9a_10ad16afc984516836a71d52053afdebbd912a7d.csv,9,36701,97912,34825,34825,36701
../../queries/ceb-imdb-full/8a_8a20.csv,12,81300,136770,43277,43277,81300
../../queries/ceb-imdb-full/1a_1a1969.csv,9,1284153,1410023,1093558,1093558,1284153
../../queries/ceb-imdb-full/10a_b3b191d560811ff4aa50bd9828d946c4c7186982.csv,7,130988,205655,93101,93101,130988
../../queries/ceb-imdb-full/9b_5c24e9caef21e24dbf51b48d5e38fac123d32504.csv,9,78948,92983,55682,55688,83902
../../queries/ceb-imdb-full/10a_068e7c88baed7a57792c92e62cd0e516d607a034.csv,7,39972,69455,37004,37004,39972
../../queries/ceb-imdb-full/1a_1a932.csv,9,12806,13181,11798,11798,12806
../../queries/ceb-imdb-full/5a_5a370.csv,10,2393,2624,1139,1139,2393
../../queries/ceb-imdb-full/2a_2a394.csv,11,4240343,4314108,1326616,1326616,4240343
../../queries/ceb-imdb-full/1a_1a2535.csv,9,6759245,8173896,2766210,2766210,6759245
../../queries/ceb-imdb-full/3a_3a504.csv,10,2256,2260,1068,1068,2256
../../queries/ceb-imdb-full/2b_2b326.csv,11,1423761,1916181,1093558,1093558,1423761
../../queries/ceb-imdb-full/1a_1a701.csv,9,9297,9451,7277,7277,9297
../../queries/ceb-imdb-full/2c_2c77.csv,9,1056,1332,774,774,1056
../../queries/ceb-imdb-full/9b_968c8d78067bc91ea644bf97ddc43297c9f92679.csv,9,126494,130351,56912,56912,126494
../../queries/ceb-imdb-full/2b_2b440.csv,11,697973,773653,289974,333340,773653
../../queries/ceb-imdb-full/1a_1a1982.csv,9,812257,853280,553256,565552,828147
